0.005732254	0
0.005762889	0
0.005793524	0
0.005824159	0
0.005854793	1
0.005885428	2
0.005916063	0
0.005946698	0
0.005977333	0
0.006007968	0
0.006038603	0
0.006069238	1
0.006099873	2
0.006130508	0
0.006161142	0
0.006191777	0
0.006222412	0
0.006253047	3
0.006283682	1
0.006314317	2
0.006344952	0
0.006375587	0
0.006406222	0
0.006436856	0
0.006467491	0
0.006498126	1
0.006528761	2
0.006559396	0
0.006590031	0
0.006620666	0
0.006651301	0
0.006681936	0
0.006712571	1
0.006743205	2
0.00677384	0
0.006804475	0
0.00683511	0
0.006865745	0
0.00689638	0
0.006927015	1
0.00695765	2
0.006988285	0
0.007018919	0
0.007049554	0
0.007080189	0
0.007110824	0
0.007141459	1
0.007172094	2
0.007202729	0
0.007233364	0
0.007263999	0
0.007294634	0
0.007325268	0
0.007355903	1
0.007386538	2
0.007417173	0
0.007447808	0
0.007478443	0
0.007509078	0
0.007539713	0
0.007570348	1
0.007600982	2
0.007631617	3
0.007662252	0
0.007692887	0
0.007723522	0
0.007754157	0
0.007784792	1
0.007815427	2
0.007846062	0
0.007876697	0
0.007907331	0
0.007887593	0
0.007867855	0
0.007848117	1
0.007828378	2
0.00780864	0
0.007788902	0
0.007769164	0
0.007749426	0
0.007729687	0
0.007709949	1
0.007690211	2
0.007670473	0
0.007650734	0
0.007630996	0
0.007611258	0
0.00759152	0
0.007571782	1
0.007552043	2
0.007532305	0
0.007512567	0
0.007492829	0
0.00747309	0
0.007453352	0
0.007433614	1
0.007413876	2
0.007394137	0
0.007374399	3
0.007354661	0
0.007334923	0
0.007315185	0
0.007295446	1
0.007275708	2
0.00725597	0
0.007236232	0
0.007216493	0
0.007196755	0
0.007177017	0
0.007157279	1
0.00713754	2
0.007117802	0
0.007098064	0
0.007078326	0
0.007058588	0
0.007038849	0
0.007019111	1
0.006999373	2
0.006979635	0
0.006959896	0
0.006940158	0
0.00692042	0
0.006900682	0
0.006880943	1
0.006861205	2
0.006841467	0
0.006821729	0
0.006801991	0
0.006782252	0
0.006762514	0
0.006742776	1
0.006723038	2
0.006703299	0
0.006683561	0
0.006663823	0
0.006644085	0
0.006624347	0
0.006604608	1
0.00658487	2
0.006565132	0
0.006545394	0
0.006525655	0
0.006505917	0
0.006486179	0
0.006466441	1
0.006446702	2
0.006426964	0
0.006407226	0
0.006387488	0
0.00636775	0
0.006348011	0
0.006328273	1
0.006308535	2
0.006288797	0
0.006269058	0
0.00624932	0
0.006229582	0
0.006209844	0
0.006190105	1
0.006170367	2
0.006150629	3
0.006130891	0
0.006111153	0
0.006091414	0
0.006107712	0
0.006124009	1
0.006140306	2
0.006156604	0
0.006172901	0
0.006189199	0
0.006205496	0
0.006221793	0
0.006238091	1
0.006254388	2
0.006270685	0
0.006286983	0
0.00630328	0
0.006319577	0
0.006335875	0
0.006352172	1
0.00636847	2
0.006384767	0
0.006401064	0
0.006417362	0
0.006433659	0
0.006449956	0
0.006466254	1
0.006482551	2
0.006498849	0
0.006515146	0
0.006531443	0
0.006547741	0
0.006564038	0
0.006580335	1
0.006596633	2
0.00661293	0
0.006629227	0
0.006645525	0
0.006661822	0
0.00667812	0
0.006694417	1
0.006710714	2
0.006727012	0
0.006743309	0
0.006759606	0
0.006775904	0
0.006792201	0
0.006808499	1
0.006824796	2
0.006841093	0
0.006857391	0
0.006873688	0
0.006889985	0
0.006906283	0
0.00692258	1
0.006938877	2
0.006955175	0
0.006971472	0
0.00698777	0
0.007004067	0
0.007020364	0
0.007036662	1
0.007052959	2
0.007069256	0
0.007085554	0
0.007101851	0
0.007118149	0
0.007134446	0
0.007150743	1
0.007167041	2
0.007183338	0
0.007199635	0
0.007215933	0
0.00723223	0
0.007248527	0
0.007264825	1
0.007281122	2
0.00729742	0
0.007313717	0
0.007330014	0
0.007346312	3
0.007362609	0
0.007378906	1
0.007395204	2
0.007411501	0
0.007427799	0
0.007444096	0
0.007460393	0
0.007476691	0
0.007492988	1
0.007509285	2
0.007525583	0
0.00754188	0
0.007558177	0
0.007574475	0
0.007590772	0
0.00760707	1
0.007623367	2
0.007639664	0
0.007655962	0
0.007672259	0
0.007688556	0
0.007704854	0
0.007721151	1
0.007737448	2
0.007753746	0
0.007770043	0
0.007786341	0
0.007802638	0
0.007818935	0
0.007835233	1
0.00785153	2
0.007867827	3
0.007884125	0
0.007900422	0
0.00791672	0
0.007933017	0
0.007949314	1
0.007965612	2
0.007981909	3
0.007998206	0
0.008014504	0
0.008030801	0
0.008047098	0
0.008063396	1
0.008079693	2
0.008095991	0
0.008112288	0
0.008128585	0
0.008144883	0
0.00816118	0
0.008177477	1
0.008193775	2
0.008210072	3
0.00822637	0
0.008242667	0
0.008258964	0
0.008275262	0
0.008291559	1
0.008307856	2
0.008324154	0
0.008340451	0
0.008356748	0
0.008373046	0
0.008389343	0
0.008405641	1
0.008421938	2
0.008438235	0
0.008454533	0
0.00847083	0
0.008487127	0
0.008503425	0
0.008519722	1
0.00853602	2
0.008552317	0
0.008568614	0
0.008584912	0
0.008601209	0
0.008617506	0
0.008633804	1
0.008650101	2
0.008666398	0
0.008682696	0
0.008698993	0
0.008715291	0
0.008731588	0
0.008747885	1
0.008764183	2
0.00878048	3
0.008796777	0
0.008813075	0
0.008829372	0
0.00884567	0
0.008861967	1
0.008878264	2
0.008894562	0
0.008910859	0
0.008927156	0
0.008943454	0
0.008959751	0
0.008976048	1
0.008992346	2
0.009008643	0
0.009024941	0
0.009041238	0
0.009032682	0
0.009024126	0
0.00901557	1
0.009007014	2
0.008998458	0
0.008989902	0
0.008981346	0
0.00897279	0
0.008964234	0
0.008955678	1
0.008947122	2
0.008938566	0
0.00893001	0
0.008921454	0
0.008912898	0
0.008904342	0
0.008895786	1
0.00888723	2
0.008878674	0
0.008870118	0
0.008861562	0
0.008853006	0
0.00884445	3
0.008835894	1
0.008827338	2
0.008818782	0
0.008810226	0
0.00880167	0
0.008793114	0
0.008784558	0
0.008776002	1
0.008767446	2
0.00875889	0
0.008750335	0
0.008741779	0
0.008733223	0
0.008724667	0
0.008716111	1
0.008707555	2
0.008698999	0
0.008690443	0
0.008681887	0
0.008673331	0
0.008664775	0
0.008656219	1
0.008647663	2
0.008639107	0
0.008630551	0
0.008621995	0
0.008613439	0
0.008604883	0
0.008596327	1
0.008587771	2
0.008579215	0
0.008570659	0
0.008562103	0
0.008553547	0
0.008544991	0
0.008536435	1
0.008527879	2
0.008519323	0
0.008510767	0
0.008502211	0
0.008493655	0
0.008485099	0
0.008476543	1
0.008467987	2
0.008459431	0
0.008450875	0
0.008442319	0
0.008433763	0
0.008425207	0
0.008416651	1
0.008408095	2
0.008399539	0
0.008390983	0
0.008382427	0
0.008373871	0
0.008365315	0
0.008356759	1
0.008348203	2
0.008339647	3
0.008331091	0
0.008322535	0
0.008313979	0
0.008305423	0
0.008296867	1
0.008288311	2
0.008279755	0
0.008271199	0
0.008262644	0
0.008254088	0
0.008245532	0
0.008236976	1
0.00822842	2
0.008219864	0
0.008211308	0
0.008202752	0
0.008194196	0
0.00818564	0
0.008177084	1
0.008168528	2
0.008159972	0
0.008151416	0
0.00814286	0
0.008134304	0
0.008125748	0
0.008117192	1
0.008108636	2
0.00810008	0
0.008091524	0
0.008082968	0
0.008074412	0
0.008065856	0
0.0080573	1
0.008048744	2
0.008040188	0
0.008031632	0
0.008023076	3
0.00801452	0
0.008005964	0
0.007997408	1
0.007988852	2
0.007980296	0
0.00797174	0
0.007963184	0
0.007954628	0
0.007946072	0
0.007937516	1
0.00792896	2
0.007920404	0
0.007911848	0
0.007903292	0
0.007894736	0
0.00788618	0
0.007877624	1
0.007869068	2
0.007860512	0
0.007851956	0
0.0078434	0
0.007834844	0
0.007826288	0
0.007817732	1
0.007809176	2
0.00780062	0
0.007792064	0
0.007783508	0
0.007774953	0
0.007766397	0
0.007757841	1
0.007749285	2
0.007740729	0
0.007732173	0
0.007723617	0
0.007715061	0
0.007706505	0
0.007697949	1
0.007689393	2
0.007680837	0
0.007672281	0
0.007663725	0
0.007655169	0
0.007646613	0
0.007638057	1
0.007629501	2
0.007620945	0
0.007612389	0
0.007603833	0
0.007595277	0
0.007586721	0
0.007578165	1
0.007569609	2
0.007561053	0
0.007552497	0
0.007543941	0
0.007535385	0
0.007526829	0
0.007518273	1
0.007509717	2
0.007501161	3
0.007492605	0
0.007484049	0
0.007475493	0
0.007466937	0
0.007474963	1
0.00748299	2
0.007491016	0
0.007499042	0
0.007507068	0
0.007515095	0
0.007523121	0
0.007531147	1
0.007539173	2
0.0075472	0
0.007555226	0
0.007563252	0
0.007571278	0
0.007579305	0
0.007587331	1
0.007595357	2
0.007603384	0
0.00761141	0
0.007619436	0
0.007627462	0
0.007635489	0
0.007643515	1
0.007651541	2
0.007659567	0
0.007667594	0
0.00767562	0
0.007683646	0
0.007691672	0
0.007699699	1
0.007707725	2
0.007715751	0
0.007723777	0
0.007731804	0
0.00773983	0
0.007747856	0
0.007755882	1
0.007763909	2
0.007771935	0
0.007779961	0
0.007787987	0
0.007796014	0
0.00780404	0
0.007812066	1
0.007820092	2
0.007828119	0
0.007836145	0
0.007844171	0
0.007852197	0
0.007860224	0
0.00786825	1
0.007876276	2
0.007884302	0
0.007892329	0
0.007900355	0
0.007908381	0
0.007916408	0
0.007924434	1
0.00793246	2
0.007940486	0
0.007948513	0
0.007956539	0
0.007964565	0
0.007972591	0
0.007980618	1
0.007988644	2
0.00799667	0
0.008004696	0
0.008012723	0
0.008020749	0
0.008028775	0
0.008036801	1
0.008044828	2
0.008052854	0
0.00806088	0
0.008068906	0
0.008076933	3
0.008084959	0
0.008092985	1
0.008101011	2
0.008109038	0
0.008117064	0
0.00812509	0
0.008133116	0
0.008141143	0
0.008149169	1
0.008157195	2
0.008165221	0
0.008173248	0
0.008181274	0
0.0081893	0
0.008197326	0
0.008205353	1
0.008213379	2
0.008221405	0
0.008229432	0
0.008237458	0
0.008245484	0
0.00825351	0
0.008261537	1
0.008269563	2
0.008277589	0
0.008285615	0
0.008293642	0
0.008301668	0
0.008309694	0
0.00831772	1
0.008325747	2
0.008333773	0
0.008341799	3
0.008349825	0
0.008357852	0
0.008365878	0
0.008373904	1
0.00838193	2
0.008389957	0
0.008397983	3
0.008406009	0
0.008414035	0
0.008422062	0
0.008430088	1
0.008438114	2
0.00844614	0
0.008454167	0
0.008462193	0
0.008470219	0
0.008478245	0
0.008486272	1
0.008494298	2
0.008502324	0
0.008510351	0
0.008518377	0
0.008526403	0
0.008534429	0
0.008542456	1
0.008550482	2
0.008558508	3
0.008566534	0
0.008574561	0
0.008582587	0
0.008590613	0
0.008598639	1
0.008606666	2
0.008614692	0
0.008622718	0
0.008630744	0
0.008638771	0
0.008646797	0
0.008654823	1
0.008662849	2
0.008670876	0
0.008678902	0
0.008686928	0
0.008694954	0
0.008702981	0
0.008711007	1
0.008719033	2
0.008727059	0
0.008735086	0
0.008743112	0
0.008751138	0
0.008759164	0
0.008767191	1
0.008775217	2
0.008783243	3
0.008791269	0
0.008799296	0
0.008807322	0
0.008815348	0
0.008823375	1
0.008831401	2
0.008839427	0
0.008847453	0
0.00885548	0
0.008863506	0
0.008871532	0
0.008879558	1
0.008887585	2
0.008895611	0
0.008903637	0
0.008911663	0
0.00891969	0
0.008927716	0
0.008935742	1
0.008943768	2
0.008951795	0
0.008959821	0
0.008967847	0
0.008975873	0
0.0089839	0
0.008991926	1
0.008999952	2
0.009007978	0
0.009016005	0
0.009024031	0
0.009032057	0
0.009040083	0
0.00904811	1
0.009056136	2
0.009064162	0
0.009072188	0
0.009080215	0
0.009088241	0
0.009096267	0
0.009104293	1
0.00911232	2
0.009120346	0
0.009128372	0
0.009136399	0
0.009144425	0
0.009152451	0
0.009160477	1
0.009168504	2
0.00917653	0
0.009184556	0
0.009192582	0
0.009200609	0
0.009208635	0
0.009216661	1
0.009224687	2
0.009232714	0
0.00924074	0
0.009248766	0
0.009256792	0
0.009264819	3
0.009272845	1
0.009280871	2
0.009288897	0
0.009296924	0
0.00930495	0
0.009312976	0
0.009321002	0
0.009329029	1
0.009337055	2
0.009345081	0
0.009353107	0
0.009361134	0
0.00936916	0
0.009377186	0
0.009385212	1
0.009393239	2
0.009401265	0
0.009409291	0
0.009417317	0
0.009425344	0
0.00943337	0
0.009441396	1
0.009449423	2
0.009457449	0
0.009465475	0
0.009473501	0
0.009481528	0
0.009489554	0
0.00949758	1
0.009505606	2
0.009513633	0
0.009521659	0
0.009529685	0
0.009537711	0
0.009545738	0
0.009553764	1
0.00956179	2
0.009569816	3
0.009577843	0
0.009585869	0
0.009593895	0
0.009601921	0
0.009609948	1
0.009617974	2
0.009626	0
0.009634026	0
0.009642053	0
0.009650079	0
0.009658105	0
0.009666131	1
0.009674158	2
0.009682184	0
0.00969021	0
0.009698236	0
0.009706263	0
0.009714289	0
0.009722315	1
0.009730341	2
0.009738368	0
0.009746394	0
0.00975442	0
0.009762447	0
0.009770473	0
0.009778499	1
0.009786525	2
0.009794552	0
0.009802578	0
0.009810604	0
0.00981863	0
0.009826657	0
0.009834683	1
0.009842709	2
0.009850735	0
0.009858762	0
0.009866788	0
0.009874814	3
0.00988284	0
0.009890867	1
0.009898893	2
0.009906919	0
0.009914945	0
0.009922972	0
0.009930998	0
0.009939024	0
0.00994705	1
0.009955077	2
0.009963103	0
0.009971129	0
0.009979155	0
0.009987182	0
0.009995208	0
0.010003234	1
0.01001126	2
0.010019287	0
0.010027313	0
0.010035339	0
0.010043366	0
0.010051392	0
0.010059418	1
0.010067444	2
0.010075471	0
0.010083497	0
0.010091523	0
0.010099549	0
0.010107576	0
0.010115602	1
0.010123628	2
0.010131654	0
0.010139681	0
0.010147707	0
0.010155733	0
0.010163759	0
0.010171786	1
0.010179812	2
0.010187838	0
0.010195864	0
0.010203891	0
0.010211917	0
0.010219943	0
0.010227969	1
0.010235996	2
0.010244022	0
0.010252048	0
0.010260074	0
0.010268101	0
0.010276127	0
0.010284153	1
0.010292179	2
0.010300206	0
0.010308232	0
0.010316258	0
0.010324284	0
0.010332311	0
0.010340337	1
0.010348363	2
0.01035639	3
0.010364416	0
0.010372442	0
0.010380468	0
0.010388495	0
0.010396521	1
0.010404547	2
0.010412573	0
0.0104206	0
0.010428626	0
0.010436652	0
0.010444678	0
0.010452705	1
0.010460731	2
0.010468757	0
0.010476783	0
0.01048481	0
0.010492836	0
0.010500862	0
0.010508888	1
0.010516915	2
0.010524941	0
0.010532967	0
0.010540993	0
0.01054902	0
0.010557046	0
0.010565072	1
0.010573098	2
