Child Level,Event Name,CPU Start (ns),GPU Start (ns),GPU Duration (ns),Process Name,Thread ID,CPU Core,GPU Engine,
0,"GPU Work",0,1635401700,31400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1635442100,30800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1635478700,48100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1635530900,33700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1635568200,33000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1635604900,33200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1635643500,163300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1635811400,36100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1635852200,33200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1635892300,32400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1635931800,32500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1635971300,32000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636010300,35700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636049600,31300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636097800,31300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636138100,30700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636177300,32000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636217000,32000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636255100,32200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636294400,36700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636334600,33000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636373400,31500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636412600,30900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636451500,31900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636489700,34000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636528800,32500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636567500,31900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636606800,38600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636648800,34000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636693400,29900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636733500,29900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636776300,32600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636813400,29600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636854500,28800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636894900,29200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636935400,31700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1636976300,28300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637016400,28900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637064100,29200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637105600,28800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637151500,34100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637197200,28500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637241000,30100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637278600,28600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637317800,31700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637365900,29100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637406800,29900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637447000,35000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637495700,30800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637538200,33200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637576200,36600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637616800,32100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637653200,31800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637693100,33100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637743800,31400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637791800,30600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637831900,28900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637872300,31400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637912100,37800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637958700,36600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1637999100,31100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638035500,32400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638089100,34200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638131200,29300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638169900,29100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638210700,29200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638251800,28700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638295500,34200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638339800,31800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638376400,38400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638419800,33100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638456700,31600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638493200,32300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638531500,32300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638572000,32500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638610700,31800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638650700,29900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638690100,29500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638730200,29400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638776800,31700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638825000,29000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638867000,30400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638909200,33300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638955800,38500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1638999300,32400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639035400,32900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639091500,32600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639140100,30700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639180700,33200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639231100,32600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639268700,36200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639308800,33100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639347000,32700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639386200,30500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639453500,30400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639501300,29600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639551700,29800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639601500,29600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639650100,30500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639695100,29600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639736300,29300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639777500,30900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639823200,33800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639871800,30300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639912100,30700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1639967600,36400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640007900,32100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640044800,35500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640101600,31700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640156300,29400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640204700,29300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640255500,29800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640311200,33400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640355200,32300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640395900,38000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640437600,32400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640480200,31700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640529100,30600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640569800,29700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640645900,36400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640728000,34500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640799200,35600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640852100,32200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640894100,33600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640934400,37300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1640977400,36700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641027400,36500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641074300,34500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641114000,32100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641153800,31500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641193000,34000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641232300,31100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641271800,32600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641312400,31500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641351600,31600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641390800,31900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641429800,32400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641469600,31800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641507400,32100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641547300,35200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641586700,32200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641626200,32100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641665100,33000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641703800,41700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641749200,33100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641786000,32500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641824300,33500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641865500,29400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641905100,29700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641944800,29300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1641986100,29900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1642069700,38700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1642153700,35900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1642237000,36300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1642316800,31900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1642361000,32400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1642401500,44500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1642452100,37600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1642494000,35800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1642533500,35500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1642574500,31100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1642613500,32100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1642685800,35800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1642762200,37600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1642817600,37600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1642900400,37700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1642981300,33800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643049200,33300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643125800,34300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643202400,35300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643279400,35400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643322200,31600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643361500,32100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643400600,32300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643440600,32900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643480700,31600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643520700,33900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643559300,32400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643600200,32800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643639500,32800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643679800,32800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643718500,31500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643758100,33700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643817800,34700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643869400,29900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643913300,29600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1643955500,29200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1644001500,34600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1644040100,32300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1644261100,66800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1644335100,39500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1644387800,44100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1644443200,31800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1644488100,43500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1644547100,30400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1644591700,30500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1644636900,37700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1644680200,40400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1644724700,53700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1644785700,41200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1644830600,31800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1644866600,31200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1644903100,31800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1644942500,36000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1644983900,32500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645024000,32400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645062000,37800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645112000,29600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645181600,31500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645224000,30100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645272700,30000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645319000,30700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645359700,28800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645397700,28800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645437300,28600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645476000,27800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645518100,31800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645559000,27500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645597200,27400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645636900,27700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645677100,30200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645716500,48200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645769200,29300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645806600,33800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645855900,29400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645896100,28900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645936700,37800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1645982700,34000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646021400,32400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646061000,32300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646102600,36700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646142900,29500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646209800,29200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646262700,30200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646312700,29300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646361200,29900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646408000,34500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646463000,29800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646505800,30100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646548700,29100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646590500,29800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646633100,30200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646680200,34300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646730100,30100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646775600,29800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646820500,29800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646867000,30500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646910800,30000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1646957000,30100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647007100,30100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647056400,40900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647157500,47700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647210800,36800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647259800,43200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647308200,37600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647359000,35300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647420000,36900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647470000,37500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647534900,32300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647583900,29600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647630200,28900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647674600,28500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647716300,37800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647763000,30200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647813300,29600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647855600,31100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647913600,29200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1647959800,28800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648003700,29000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648048300,29200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648121400,29100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648169700,28700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648216500,30100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648266400,28900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648315500,32700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648358900,33600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648402000,30900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648441600,32000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648479400,31800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648522400,29400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648560700,27900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648600500,28500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648640800,28300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648681400,28000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648721700,34700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648762900,27800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648802000,39900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648848600,41000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648900100,36000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648947000,39100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1648998400,37400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1649048100,35600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1649136900,52100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1649232500,42400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1649308000,35700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1649380800,33500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1649426900,31300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1649475300,30800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1649523500,43600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1649573400,42600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1649620500,34500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1649665400,56100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1649731900,31500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1649776800,28600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1649815200,31800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1649855300,30500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1649894400,33700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1649932800,35000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1649972200,32000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1650008800,32900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1650051500,29200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1650091100,36100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1650132700,36200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1650177400,31100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1650232000,30500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1650314200,33800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1650395300,34400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1650478400,34200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1650561500,34000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1650602600,31000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1650641300,29800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1650680900,33300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1650722900,40700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1650802600,33800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1650883000,34700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1650968400,35000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1651045200,34200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1651092600,30300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1651132800,30300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1651172800,30600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1651213300,31400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1651299000,35900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1651384300,33700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1651467700,34300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1651544400,34100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1651583300,30300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1651621900,30300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1651662100,30100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1651701900,28100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1651778200,32200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1651848900,30900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1651914000,29800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1651948100,28400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1651988100,28800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652029200,29300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652070500,28600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652120800,33500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652161300,28600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652202700,28600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652244100,29100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652285000,29100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652325900,29400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652367300,28600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652407900,32800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652448300,29100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652488900,27500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652529800,29300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652571200,28900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652611800,29000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652652700,28600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652693400,33500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652734900,28500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652775500,29300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652816500,28700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652860500,31200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652898400,28800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652936700,29100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1652977900,31100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653018300,28800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653059100,28900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653114900,29900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653157000,29400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653198400,30000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653240000,29300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653281200,29000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653323100,34700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653364900,28600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653403900,28600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653444400,28900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653485400,28600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653525700,28900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653566600,30700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653609300,33300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653649500,29100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653689000,28700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653730700,35500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653771000,29300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653810400,28900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1653852000,31200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1654004200,31900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1654044200,31800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1654094000,29200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1654135200,35500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1654184200,32900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1654237700,38600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1654285000,29900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1654326400,32200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1654367400,29500,final_project2.exe,,,Cuda,
